2024-08-25 18:30:34,819 INFO    StreamThr :8083 [internal.py:wandb_internal():85] W&B internal server running at pid: 8083, started at: 2024-08-25 18:30:34.818526
2024-08-25 18:30:36,671 DEBUG   HandlerThread:8083 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-150-generic-x86_64-with-glibc2.10', 'python': '3.8.13', 'heartbeatAt': '2024-08-25T10:30:36.634068', 'startedAt': '2024-08-25T10:30:34.809488', 'docker': None, 'cuda': '9.0.176', 'args': ('--cfg-path', '../eval_configs/main_results_all_tasks.yaml', '--tasks', 'pddl', '--wandb', '--log_path', '../results/gpt-3.5-turbo-0125', '--project_name', 'evaluate-gpt-35-turbo-0125', '--baseline_dir', '../data/baseline_results', '--planning', 'IO', '--reasoning', 'CoT', '--memory', 'None', '--tooluse', 'None', '--model', 'gpt-3.5-turbo-0125'), 'state': 'running', 'program': 'eval_main.py', 'codePathLocal': 'eval_main.py', 'codePath': 'agentboard/eval_main.py', 'git': {'remote': 'https://github.com/hkust-nlp/AgentBoard.git', 'commit': 'bb7255e2daf1989069a186dad9e53f70680961db'}, 'email': None, 'root': '/home/eric/AgentBoard', 'host': 'eric-VivoBook-15-ASUS-Laptop-X542UF', 'username': 'eric', 'executable': '/home/eric/anaconda3/envs/agentboard/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1132.48175, 'min': 400.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 809.515, 'min': 400.0, 'max': 4000.0}, {'current': 824.251, 'min': 400.0, 'max': 4000.0}, {'current': 877.46, 'min': 400.0, 'max': 4000.0}, {'current': 1782.858, 'min': 400.0, 'max': 4000.0}, {'current': 795.007, 'min': 400.0, 'max': 4000.0}, {'current': 2259.505, 'min': 400.0, 'max': 4000.0}, {'current': 916.296, 'min': 400.0, 'max': 4000.0}, {'current': 794.962, 'min': 400.0, 'max': 4000.0}], 'disk': {'/': {'total': 109.44446182250977, 'used': 32.36553192138672}}, 'memory': {'total': 15.51889419555664}}
2024-08-25 18:30:36,671 INFO    HandlerThread:8083 [system_monitor.py:probe():224] Finished collecting system info
2024-08-25 18:30:36,671 INFO    HandlerThread:8083 [system_monitor.py:probe():227] Publishing system info
2024-08-25 18:30:36,671 DEBUG   HandlerThread:8083 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-25 18:30:37,528 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/conda-environment.yaml
2024-08-25 18:30:38,843 DEBUG   HandlerThread:8083 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-25 18:30:38,843 INFO    HandlerThread:8083 [system_monitor.py:probe():229] Finished publishing system info
2024-08-25 18:30:38,846 DEBUG   SenderThread:8083 [sender.py:send():391] send: files
2024-08-25 18:30:38,846 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-25 18:30:39,112 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: python_packages
2024-08-25 18:30:39,113 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: python_packages
2024-08-25 18:30:39,115 DEBUG   SenderThread:8083 [sender.py:send():391] send: telemetry
2024-08-25 18:30:39,116 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: stop_status
2024-08-25 18:30:39,116 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: stop_status
2024-08-25 18:30:39,119 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:39,528 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/conda-environment.yaml
2024-08-25 18:30:39,529 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/wandb-metadata.json
2024-08-25 18:30:39,529 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:39,529 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/requirements.txt
2024-08-25 18:30:40,113 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:40,350 INFO    wandb-upload_0:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/4z95xkic-wandb-metadata.json
2024-08-25 18:30:40,377 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:30:41,115 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:41,530 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:42,114 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:43,115 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:44,228 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:45,228 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:45,534 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:45,620 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:30:46,227 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:47,228 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:47,535 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:48,228 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:49,229 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:49,536 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:50,394 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:51,230 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:30:51,394 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:51,940 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-25 18:30:51,942 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: log_artifact
2024-08-25 18:30:52,396 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:52,537 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: partial_history
2024-08-25 18:30:52,547 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl/predictions_0_9d7e71c4dacf826c1e41.table.json
2024-08-25 18:30:52,549 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl
2024-08-25 18:30:52,549 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media
2024-08-25 18:30:52,550 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table
2024-08-25 18:30:53,107 INFO    wandb-upload_0:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/q26n5gs2-media/table/pddl/predictions_0_9d7e71c4dacf826c1e41.table.json
2024-08-25 18:30:53,396 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:54,114 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: stop_status
2024-08-25 18:30:54,251 INFO    wandb-upload_2:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpapnd8g67
2024-08-25 18:30:54,396 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:54,739 INFO    wandb-upload_3:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmp782u_e4m
2024-08-25 18:30:54,925 INFO    wandb-upload_1:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpfki1nvqa
2024-08-25 18:30:55,396 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:55,893 INFO    SenderThread:8083 [sender.py:send_request_log_artifact():1537] logged artifact run-nywb2c7d-pddlpredictions - {'id': 'QXJ0aWZhY3Q6MTE2NDU4MzA1OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNjk5ODM2Mg==', 'latestArtifact': None}}
2024-08-25 18:30:55,894 DEBUG   SenderThread:8083 [sender.py:send():391] send: files
2024-08-25 18:30:56,053 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file media/table/pddl/predictions_0_9d7e71c4dacf826c1e41.table.json with policy now
2024-08-25 18:30:56,055 DEBUG   SenderThread:8083 [sender.py:send():391] send: history
2024-08-25 18:30:56,056 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: summary_record
2024-08-25 18:30:56,063 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-25 18:30:56,066 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: stop_status
2024-08-25 18:30:56,349 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:30:56,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:56,551 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/wandb-summary.json
2024-08-25 18:30:56,698 INFO    wandb-upload_0:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/wloj1z23-media/table/pddl/predictions_0_9d7e71c4dacf826c1e41.table.json
2024-08-25 18:30:57,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:57,551 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:58,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:58,554 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:30:59,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:30:59,555 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:00,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:00,560 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:01,398 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:01,561 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:01,677 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:31:02,397 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:02,562 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:03,399 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:03,562 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:04,399 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:04,563 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:05,399 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:05,567 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:05,813 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-25 18:31:05,814 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: log_artifact
2024-08-25 18:31:05,855 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: partial_history
2024-08-25 18:31:06,399 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:06,569 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:06,569 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl/predictions_1_68cf24755e2f397abde7.table.json
2024-08-25 18:31:06,570 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl
2024-08-25 18:31:06,899 INFO    wandb-upload_2:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmp0zi0ubxk
2024-08-25 18:31:06,900 INFO    wandb-upload_3:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmpa1fqsdb2
2024-08-25 18:31:07,144 INFO    wandb-upload_5:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/vbgxwxl8-media/table/pddl/predictions_1_68cf24755e2f397abde7.table.json
2024-08-25 18:31:07,257 INFO    wandb-upload_4:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmp82mshrhs
2024-08-25 18:31:07,324 INFO    wandb-upload_1:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpbvx3q6qr
2024-08-25 18:31:07,400 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:07,867 INFO    wandb-upload_0:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpz0kcz5n0
2024-08-25 18:31:08,400 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:09,114 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: stop_status
2024-08-25 18:31:09,139 INFO    SenderThread:8083 [sender.py:send_request_log_artifact():1537] logged artifact run-nywb2c7d-pddlpredictions - {'id': 'QXJ0aWZhY3Q6MTE2NDU4MzIwNw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNjk5ODM2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE2NDU4MzA1OQ==', 'versionIndex': 0}}}
2024-08-25 18:31:09,155 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:31:09,400 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:09,442 DEBUG   SenderThread:8083 [sender.py:send():391] send: files
2024-08-25 18:31:09,442 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file media/table/pddl/predictions_1_68cf24755e2f397abde7.table.json with policy now
2024-08-25 18:31:09,443 DEBUG   SenderThread:8083 [sender.py:send():391] send: history
2024-08-25 18:31:09,443 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: summary_record
2024-08-25 18:31:09,446 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-25 18:31:09,447 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: stop_status
2024-08-25 18:31:09,573 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/config.yaml
2024-08-25 18:31:09,574 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/wandb-summary.json
2024-08-25 18:31:10,073 INFO    wandb-upload_2:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/bd29mr82-media/table/pddl/predictions_1_68cf24755e2f397abde7.table.json
2024-08-25 18:31:10,400 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:10,574 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:11,400 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:11,587 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:12,401 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:13,401 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:13,588 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:14,403 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:14,924 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:31:15,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:15,606 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:16,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:17,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:17,568 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-25 18:31:17,569 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: log_artifact
2024-08-25 18:31:17,609 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:17,609 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl/predictions_2_37a8250f802a9f68fdef.table.json
2024-08-25 18:31:17,609 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/media/table/pddl
2024-08-25 18:31:17,613 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: partial_history
2024-08-25 18:31:18,175 INFO    wandb-upload_5:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/43o43qae-media/table/pddl/predictions_2_37a8250f802a9f68fdef.table.json
2024-08-25 18:31:18,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:18,705 INFO    wandb-upload_3:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmpgb4n8db2
2024-08-25 18:31:18,712 INFO    wandb-upload_1:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmpxz371rup
2024-08-25 18:31:18,712 INFO    wandb-upload_2:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmpb8qh3xg4
2024-08-25 18:31:18,712 INFO    wandb-upload_0:8083 [upload_job.py:push():85] Skipped uploading /home/eric/.local/share/wandb/artifacts/staging/tmp2jofv35j
2024-08-25 18:31:19,366 INFO    wandb-upload_6:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpmq2to0vy
2024-08-25 18:31:19,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:19,490 INFO    wandb-upload_4:8083 [upload_job.py:push():88] Uploaded file /home/eric/.local/share/wandb/artifacts/staging/tmpbkv2ogmv
2024-08-25 18:31:20,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:20,558 INFO    SenderThread:8083 [sender.py:send_request_log_artifact():1537] logged artifact run-nywb2c7d-pddlpredictions - {'id': 'QXJ0aWZhY3Q6MTE2NDU4MzMzNg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNjk5ODM2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE2NDU4MzIwNw==', 'versionIndex': 1}}}
2024-08-25 18:31:20,559 DEBUG   SenderThread:8083 [sender.py:send():391] send: files
2024-08-25 18:31:20,559 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: status_report
2024-08-25 18:31:20,559 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file media/table/pddl/predictions_2_37a8250f802a9f68fdef.table.json with policy now
2024-08-25 18:31:20,560 DEBUG   SenderThread:8083 [sender.py:send():391] send: history
2024-08-25 18:31:20,560 DEBUG   SenderThread:8083 [sender.py:send_request():418] send_request: summary_record
2024-08-25 18:31:20,611 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/wandb-summary.json
2024-08-25 18:31:20,873 INFO    SenderThread:8083 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-25 18:31:21,184 INFO    wandb-upload_5:8083 [upload_job.py:push():130] Uploaded file /tmp/tmpu_85jhnbwandb/nnm7h6x3-media/table/pddl/predictions_2_37a8250f802a9f68fdef.table.json
2024-08-25 18:31:21,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:21,623 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:22,405 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-25 18:31:22,625 INFO    Thread-12 :8083 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eric/AgentBoard/agentboard/wandb/run-20240825_183034-nywb2c7d/files/output.log
2024-08-25 18:31:23,404 DEBUG   HandlerThread:8083 [handler.py:handle_request():158] handle_request: internal_messages
