2024-09-04 11:25:58,560 INFO    StreamThr :73104 [internal.py:wandb_internal():85] W&B internal server running at pid: 73104, started at: 2024-09-04 11:25:58.560021
2024-09-04 11:26:00,446 DEBUG   HandlerThread:73104 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-04 11:26:00,761 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/conda-environment.yaml
2024-09-04 11:26:09,338 DEBUG   HandlerThread:73104 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-04 11:26:09,338 INFO    HandlerThread:73104 [system_monitor.py:probe():229] Finished publishing system info
2024-09-04 11:26:09,340 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:09,340 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: keepalive
2024-09-04 11:26:09,340 DEBUG   SenderThread:73104 [sender.py:send():391] send: files
2024-09-04 11:26:09,340 INFO    SenderThread:73104 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-04 11:26:09,517 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: python_packages
2024-09-04 11:26:09,517 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 11:26:09,518 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: python_packages
2024-09-04 11:26:09,518 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: stop_status
2024-09-04 11:26:09,519 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:09,521 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:09,762 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/conda-environment.yaml
2024-09-04 11:26:09,763 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/wandb-metadata.json
2024-09-04 11:26:09,763 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/requirements.txt
2024-09-04 11:26:10,208 DEBUG   SenderThread:73104 [sender.py:send():391] send: telemetry
2024-09-04 11:26:10,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:10,623 INFO    wandb-upload_0:73104 [upload_job.py:push():130] Uploaded file /tmp/tmp3wzsevd2wandb/gdexqaba-wandb-metadata.json
2024-09-04 11:26:10,763 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:11,519 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:12,353 WARNING FileStreamThread:73104 [file_stream.py:request_with_retry():674] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/u3nicggr/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))). func: <bound method Session.post of <requests.sessions.Session object at 0x7f850cf380a0>>, args: ('https://api.wandb.ai/files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/u3nicggr/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | __main__ | Tested tasks:\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | __main__ | Start evaluating task scienceworld\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Callback Server Starting\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Callback Server Starting\n', "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60767)\n", "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60767)\n", 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | scienceworld.scienceworld | ScienceWorld server running on port 60731\n', "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | GOAL | tasks.scienceworld | \x1b[1mExample 0 | Goal: task_name: boil, var: 5, Your task is to boil ice to liquid. You should get ice in the kitchen and boil it in the foundry. The objects you can use are metal pot, thermometer, freezer, blast furnace, stove and glass jar. You should pick up a thermometer for temperature measurement. Take actions that will cause it to change its state of matter.  You need to increase the ice's temperature and monitor the temperature closely. Once the ice's state of matter changed, examine the changed state of ice. For compounds without a boiling point, combusting the substance is also acceptable.\n", 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | scienceworld.scienceworld | Loading: boil (variation: 5) (simplifications: selfWateringFlowerPots,openContainers,openDoors,noElectricalAction)\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | tasks.scienceworld | Step 00 - Observation: This room is called the workshop. In it, you see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tthe agent\n', 'ERROR 2024-09-04T03:26:12.215505 \ta substance called air\n', 'ERROR 2024-09-04T03:26:12.215505 \ta table. On the table is: a battery, a black wire, a blue wire, a orange wire, a red light bulb, which is off, a switch, which is off, a violet light bulb, which is off, a yellow light bulb, which is off.\n', 'ERROR 2024-09-04T03:26:12.215505 \ta ultra low temperature freezer. The ultra low temperature freezer door is closed.\n', 'ERROR 2024-09-04T03:26:12.215505 You also see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tA door to the hallway (that is open)\n', 'ERROR 2024-09-04T03:26:12.215505 In your inventory, you see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tan orange\n']}}, 'dropped': 0}}
2024-09-04 11:26:12,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:12,764 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:13,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:14,519 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:14,710 WARNING FileStreamThread:73104 [file_stream.py:request_with_retry():674] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/u3nicggr/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))). func: <bound method Session.post of <requests.sessions.Session object at 0x7f850cf380a0>>, args: ('https://api.wandb.ai/files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/u3nicggr/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | __main__ | Tested tasks:\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | __main__ | Start evaluating task scienceworld\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Callback Server Starting\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Callback Server Starting\n', "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60767)\n", "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:09 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60767)\n", 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | scienceworld.scienceworld | ScienceWorld server running on port 60731\n', "ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | GOAL | tasks.scienceworld | \x1b[1mExample 0 | Goal: task_name: boil, var: 5, Your task is to boil ice to liquid. You should get ice in the kitchen and boil it in the foundry. The objects you can use are metal pot, thermometer, freezer, blast furnace, stove and glass jar. You should pick up a thermometer for temperature measurement. Take actions that will cause it to change its state of matter.  You need to increase the ice's temperature and monitor the temperature closely. Once the ice's state of matter changed, examine the changed state of ice. For compounds without a boiling point, combusting the substance is also acceptable.\n", 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | scienceworld.scienceworld | Loading: boil (variation: 5) (simplifications: selfWateringFlowerPots,openContainers,openDoors,noElectricalAction)\n', 'ERROR 2024-09-04T03:26:12.215505 2024-09-04 11:26:10 | INFO | tasks.scienceworld | Step 00 - Observation: This room is called the workshop. In it, you see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tthe agent\n', 'ERROR 2024-09-04T03:26:12.215505 \ta substance called air\n', 'ERROR 2024-09-04T03:26:12.215505 \ta table. On the table is: a battery, a black wire, a blue wire, a orange wire, a red light bulb, which is off, a switch, which is off, a violet light bulb, which is off, a yellow light bulb, which is off.\n', 'ERROR 2024-09-04T03:26:12.215505 \ta ultra low temperature freezer. The ultra low temperature freezer door is closed.\n', 'ERROR 2024-09-04T03:26:12.215505 You also see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tA door to the hallway (that is open)\n', 'ERROR 2024-09-04T03:26:12.215505 In your inventory, you see:\n', 'ERROR 2024-09-04T03:26:12.215505 \tan orange\n']}}, 'dropped': 0}}
2024-09-04 11:26:15,519 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:15,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:16,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:17,520 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:18,521 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:19,521 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:20,521 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:20,522 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:21,522 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:22,522 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:23,522 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:24,518 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 11:26:24,518 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: stop_status
2024-09-04 11:26:24,522 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:25,523 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:25,982 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:26,523 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:26,769 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:27,524 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:28,524 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:29,523 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:30,524 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:30,771 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:31,503 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:31,549 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:32,524 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:32,772 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/config.yaml
2024-09-04 11:26:32,772 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:33,525 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:34,525 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:34,773 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:35,525 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:36,525 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:36,774 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:37,491 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:37,526 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:38,526 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:39,518 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 11:26:39,518 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: stop_status
2024-09-04 11:26:39,559 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:40,526 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:41,526 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:42,526 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:42,610 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:42,777 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:43,527 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:44,559 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:45,528 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:46,528 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:46,780 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:47,528 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:47,800 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:48,528 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:49,528 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:50,529 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:50,783 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:51,529 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:52,529 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:53,530 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:53,621 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:54,518 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 11:26:54,519 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: stop_status
2024-09-04 11:26:54,560 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:54,785 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:55,530 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:56,531 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:57,531 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:58,531 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:26:58,787 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:26:58,907 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:26:59,532 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:00,376 DEBUG   SystemMonitor:73104 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-04 11:27:00,377 DEBUG   SenderThread:73104 [sender.py:send():391] send: stats
2024-09-04 11:27:00,532 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:01,533 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:02,533 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:02,789 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:27:03,534 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:04,283 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:27:04,534 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:05,534 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:06,535 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:06,791 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:27:07,535 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:08,535 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:08,792 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:27:09,519 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 11:27:09,519 DEBUG   SenderThread:73104 [sender.py:send_request():418] send_request: stop_status
2024-09-04 11:27:09,559 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:09,892 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:27:10,536 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:11,536 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:12,537 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:12,794 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
2024-09-04 11:27:13,536 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:14,536 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:15,538 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:15,610 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 11:27:16,539 DEBUG   HandlerThread:73104 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 11:27:16,796 INFO    Thread-12 :73104 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_112558-u3nicggr/files/output.log
